id,name,rating,position,height,foot,rare,pace,shooting,passing,dribbling,defending,heading,diving,handling,kicking,reflexes,speed,positioning
200584, Kim Hyoung Pil,59,A,175, Right,0,66,60,66,66,60,66,66,60,66,66,60,66
200585, Péter Czvitkovics,70,M,180, Right,0,76,69,76,76,69,76,76,69,76,76,69,76
200586, Hwang Do Yeon,62,D,183, Right,0,66,37,66,66,37,66,66,37,66,66,37,66
200589, Lee Hyun Ho,61,A,170, Right,1,80,61,80,80,61,80,80,61,80,80,61,80
200590, Han Jae Man,54,A,178, Right,0,62,56,62,62,56,62,62,56,62,62,56,62
200592, Park Jong Woo,60,M,180, Right,1,77,50,77,77,50,77,77,50,77,77,50,77
200593, Ha Sung Min,60,M,184, Right,1,64,50,64,64,50,64,64,50,64,64,50,64
200594, Choo Sung Ho,61,D,181, Right,1,75,42,75,75,42,75,75,42,75,75,42,75
200596, Lee Hea Kang,57,D,178, Right,0,62,32,62,62,32,62,62,32,62,62,32,62
200597, Kim In Han,62,A,180, Right,1,72,54,72,72,54,72,72,54,72,72,54,72
200598, Kim Jin Hyun,62,M,177, Right,1,71,54,71,71,54,71,71,54,71,71,54,71
200601, Yoon Bit Ga Ram,68,M,178, Right,0,69,68,69,69,68,69,69,68,69,69,68,69
200602, An Sung Bin,57,A,178, Right,0,66,62,66,66,62,66,66,62,66,66,62,66
200605, Jorge Mosquera,59,A,176, Right,1,82,54,82,82,54,82,82,54,82,82,54,82
200606, Marcelo Cañete,74,M,179, Right,1,68,68,68,68,68,68,68,68,68,68,68,68
200607, Christoph Schindler,61,D,188, Right,0,67,27,67,67,27,67,67,27,67,67,27,67
200608, Daniel Hofstetter,58,D,184, Right,0,60,27,60,60,27,60,60,27,60,60,27,60
200609, Markus Ziereis,54,A,185, Left,0,74,51,74,74,51,74,74,51,74,74,51,74
200610, Kevin Volland,65,A,179, Left,0,76,62,76,76,62,76,76,62,76,76,62,76
200629, Antonio Santurro,60,GK,190, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
200630, James Forrest,70,A,170, Right,1,81,65,81,81,65,81,81,65,81,81,65,81
200647, Josip Iličić,79,A,190, Left,1,71,81,71,71,81,71,71,81,71,71,81,71
200648, Rok Kronaveter,63,M,187, Right,1,67,64,67,67,64,67,67,64,67,67,64,67
200669, Ruben Luna,61,A,183, Right,0,70,59,70,70,59,70,70,59,70,70,59,70
200670, Moises Hernandez,57,D,185, Left,0,74,50,74,74,50,74,74,50,74,74,50,74
200680, Ross Worner,55,GK,185, Left,0,0,0,0,0,0,0,0,0,0,0,0,0
200681, Lee Kyoung Youl,63,D,187, Right,1,68,34,68,68,34,68,68,34,68,68,34,68
200700, Alexander Merkel,73,M,177, Right,1,77,62,77,77,62,77,77,62,77,77,62,77
200701, Giacomo Beretta,62,A,185, Right,0,68,59,68,68,59,68,68,59,68,68,59,68
200702, Nnamdi Oduamadi,67,M,175, Right,1,93,59,93,93,59,93,93,59,93,93,59,93
200714, Hallam Hope,61,A,179, Left,1,73,65,73,73,65,73,73,65,73,73,65,73
200716, Zac Thompson,57,M,181, Right,0,63,44,63,63,44,63,63,44,63,63,44,63
200724, Nacho Fernández,64,D,180, Left,0,68,36,68,68,36,68,68,36,68,68,36,68
200732, Stephen McDonnell,55,M,176, Right,0,62,50,62,62,50,62,62,50,62,62,50,62
200733, Jordan Brown,58,D,162, Left,0,69,30,69,69,30,69,69,30,69,69,30,69
200736, Max,62,D,179, Right,1,78,52,78,78,52,78,78,52,78,78,52,78
200750, Ha Kang Jin,63,GK,193, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
200754, Tolga Cigerci,67,M,185, Right,0,66,49,66,66,49,66,66,49,66,66,49,66
200758, Liam Moore,54,D,176, Right,0,65,24,65,65,24,65,65,24,65,65,24,65
200759, Jeffrey Schlupp,64,A,178, Left,1,80,54,80,80,54,80,80,54,80,80,54,80
200762, Jason Morrison,73,M,183, Right,0,74,51,74,74,51,74,74,51,74,74,51,74
200765, Muhamed Bešić,66,D,177, Right,0,67,37,67,67,37,67,67,37,67,67,37,67
200778, Cyrus Christie,54,D,182, Right,1,79,28,79,79,28,79,79,28,79,79,28,79
200780, Gael Bigirimana,54,M,177, Right,1,75,34,75,75,34,75,75,34,75,75,34,75
200787, Harry Novillo,66,A,182, Right,0,75,66,75,75,66,75,75,66,75,75,66,75
200797, Loris Néry,58,D,174, Right,0,62,35,62,62,35,62,62,35,62,62,35,62
200804, Josh Carson,61,M,175, Left,0,72,58,72,72,58,72,72,58,72,72,58,72
200806, Richard Smallwood,60,M,180, Right,0,65,51,65,65,51,65,65,51,65,65,51,65
200807, Kieron Freeman,54,D,184, Right,0,58,45,58,58,45,58,58,45,58,58,45,58
200810, Alessandro Crescenzi,62,D,178, Right,0,71,45,71,71,45,71,71,45,71,71,45,71
200812, Max Ehmer,59,D,188, Right,0,65,52,65,65,52,65,65,52,65,65,52,65
200820, Jordan Obita,61,A,180, Left,0,73,49,73,73,49,73,73,49,73,73,49,73
200840, Curtis Nelson,55,D,183, Right,0,67,32,67,67,32,67,67,32,67,67,32,67
200841, Carl Jenkinson,63,D,185, Right,0,71,30,71,71,30,71,71,30,71,71,30,71
200846, Kevin Visser,62,M,182, Right,0,57,52,57,57,52,57,57,52,57,57,52,57
200855, George Baldock,52,M,177, Right,0,71,34,71,71,34,71,71,34,71,71,34,71
200857, Moritz Leitner,70,M,176, Right,1,81,66,81,81,66,81,81,66,81,81,66,81
200860, Aleksandar Stankov,57,A,183, Right,0,67,54,67,67,54,67,67,54,67,67,54,67
200861, Mateusz Prus,65,GK,187, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
200873, Conor Winn,53,GK,197, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
200888, Danilo Pereira,65,M,187, Right,0,70,46,70,70,46,70,70,46,70,70,46,70
200895, Josh Morris,60,D,180, Left,0,66,47,66,66,47,66,66,47,66,66,47,66
200899, Christophe Bertjens,52,M,182, Right,0,66,47,66,66,47,66,66,47,66,66,47,66
200915, Deniz Yilmaz,65,A,182, Right,0,66,63,66,66,63,66,66,63,66,66,63,66
200917, Mario Erb,60,D,182, Right,0,66,48,66,66,48,66,66,48,66,66,48,66
200922, Sven Schipplock,67,A,186, Right,0,63,61,63,63,61,63,63,61,63,63,61,63
200942, Aaron McCarey,59,GK,185, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
200949, Lucas,82,M,172, Right,1,90,75,90,90,75,90,90,75,90,90,75,90
200952, Mike Könnecke,62,A,174, Right,1,93,60,93,93,60,93,93,60,93,93,60,93
200953, Christoph Hemlein,65,A,181, Right,0,64,59,64,64,59,64,64,59,64,64,59,64
200954, Denis Thomalla,64,A,186, Right,1,68,65,68,68,65,68,68,65,68,68,65,68
200955, Aykut Özer,52,GK,189, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
200958, Gary Kelly,52,M,175, Left,0,58,47,58,58,47,58,58,47,58,58,47,58
20096, Anders Svensson,75,M,178, Right,0,62,61,62,62,61,62,62,61,62,62,61,62
200963, Conor Shanosky,54,M,193, Right,1,57,51,57,57,51,57,57,51,57,57,51,57
200964, Victor Pineda,56,M,180, Right,0,69,54,69,69,54,69,69,54,69,69,54,69
200978, Ahmed Abdulla,61,M,174, Right,0,68,57,68,68,57,68,68,57,68,68,57,68
200998, Giannis Potouridis,63,D,182, Left,0,64,29,64,64,29,64,64,29,64,64,29,64
201, Hugo Leal,74,M,180, Right,1,44,70,44,44,70,44,44,70,44,44,70,44
201017, Arvid Schenk,62,GK,193, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
201036, Alexandru Antoniuc,59,A,180, Right,0,51,61,51,51,61,51,51,61,51,51,61,51
201038, Marco Djuricin,61,A,181, Right,0,66,62,66,66,62,66,66,62,66,66,62,66
201043, Brecht Dejaegere,60,M,173, Right,0,57,55,57,57,55,57,57,55,57,57,55,57
201044, Steve Leo Beleck,63,A,188, Right,0,70,59,70,70,59,70,70,59,70,70,59,70
201050, Ousmane Sy,64,A,187, Right,1,75,60,75,75,60,75,75,60,75,75,60,75
201065, Daniel McGuinness,52,A,174, Right,0,64,49,64,64,49,64,64,49,64,64,49,64
201066, Dominik Kaiser,66,M,171, Right,0,65,54,65,65,54,65,65,54,65,65,54,65
201067, Thorben Stadler,60,D,180, Left,0,64,50,64,64,50,64,64,50,64,64,50,64
201068, Timo Kern,57,M,178, Right,0,71,58,71,71,58,71,71,58,71,71,58,71
201078, Callum Booth,62,D,180, Left,0,64,19,64,64,19,64,64,19,64,64,19,64
201084, Ryan Dow,59,A,179, Right,1,79,50,79,79,50,79,79,50,79,79,50,79
201089, Birahim Diop,60,M,191, Right,1,56,57,56,56,57,56,56,57,56,56,57,56
201093, Nick Powell,52,M,183, Right,1,75,40,75,75,40,75,75,40,75,75,40,75
201094, Ben Garratt,40,GK,185, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
201120, Davy Armstrong,55,M,178, Right,0,64,56,64,64,56,64,64,56,64,64,56,64
201121, Edson Edward,57,D,183, Right,0,62,29,62,62,29,62,62,29,62,62,29,62
201138, Zacharie Boucher,56,GK,178, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
201141, Taras Burlak,67,D,191, Right,0,68,43,68,68,43,68,68,43,68,68,43,68
201143, Aïssa Mandi,60,D,181, Right,1,76,34,76,76,34,76,76,34,76,76,34,76
201145, Mickaël Le Bihan,58,M,184, Right,0,64,41,64,64,41,64,64,41,64,64,41,64
20115, Paíto,56,D,172, Left,1,84,48,84,84,48,84,84,48,84,84,48,84
201153, Morata,70,A,187, Right,0,61,68,61,61,68,61,61,68,61,61,68,61
201155, Ravel Morrison,57,M,180, Left,1,75,52,75,75,52,75,75,52,75,75,52,75
201168, Sergey Sipatov,59,A,180, Right,0,70,60,70,70,60,70,70,60,70,70,60,70
201176, Ádám Pintér,67,M,190, Right,0,45,46,45,45,46,45,45,46,45,45,46,45
201192, Luke Hubbins,58,D,184, Right,1,81,57,81,81,57,81,81,57,81,81,57,81
201208, Doneil Henry,60,D,188, Right,0,51,32,51,51,32,51,51,32,51,51,32,51
201210, Tim Murray,54,GK,188, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
201212, Adam Thompson,57,D,188, Right,0,60,30,60,60,30,60,60,30,60,60,30,60
201222, Simone Sini,63,D,183, Left,0,57,37,57,57,37,57,57,37,57,57,37,57
201223, Afriyie Acquah,73,M,179, Right,1,77,60,77,77,60,77,77,60,77,77,60,77
201226, Diego Jiménez,55,D,182, Right,0,57,29,57,57,29,57,57,29,57,57,29,57
201239, Sean Stewart,52,M,176, Right,0,63,44,63,63,44,63,63,44,63,63,44,63
201240, Tom Barkhuizen,48,A,178, Right,0,65,44,65,65,44,65,65,44,65,65,44,65
201257, Thibault Moulin,60,M,173, Right,0,60,49,60,60,49,60,60,49,60,60,49,60
201276, Mario Barić,65,D,185, Right,0,72,48,72,72,48,72,72,48,72,72,48,72
201287, Stefan Pointner,50,GK,185, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
201290, Robert Zulj,59,A,189, Right,0,57,52,57,57,52,57,57,52,57,57,52,57
201295, Molina,60,M,178, Right,0,63,50,63,63,50,63,63,50,63,63,50,63
201299, Nicola Leali,61,GK,188, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
201302, Nigel Hasselbaink,65,A,178, Right,0,78,63,78,78,63,78,78,63,78,78,63,78
201304, Bashkim Kadrii,68,A,176, Right,1,86,62,86,86,62,86,86,62,86,86,62,86
201313, Camillo Ciano,54,A,181, Right,0,72,61,72,72,61,72,72,61,72,72,61,72
201326, Gabriel Torje,72,M,167, Right,0,77,67,77,77,67,77,77,67,77,77,67,77
201327, Fegor Ogude,73,M,180, Right,1,78,67,78,78,67,78,78,67,78,78,67,78
201328, Grant Adam,47,GK,185, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
201329, Thomas Kind Bendiksen,51,M,180, Left,0,62,45,62,62,45,62,62,45,62,62,45,62
201330, Ross Perry,53,D,183, Right,0,66,31,66,66,31,66,66,31,66,66,31,66
201332, Kyle Hutton,61,M,189, Right,0,69,37,69,69,37,69,69,37,69,69,37,69
201342, Frederik Sørensen,74,D,194, Right,1,66,44,66,66,44,66,66,44,66,66,44,66
201353, Jon Kempin,56,GK,185, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
201361, Miranda,60,GK,190, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
201387, Felice Natalino,65,D,185, Right,0,61,32,61,61,32,61,61,32,61,61,32,61
201389, Cristiano Biraghi,61,D,179, Left,1,78,54,78,78,54,78,78,54,78,78,54,78
201391, Andrea Romanò,60,M,178, Right,0,62,47,62,62,47,62,62,47,62,62,47,62
201392, Alessio Campagnacci,69,A,173, Right,0,80,61,80,80,61,80,80,61,80,80,61,80
201415, Aaron Forde,45,M,177, Right,1,76,34,76,76,34,76,76,34,76,76,34,76
201417, Matt Doherty,52,D,180, Right,0,59,37,59,59,37,59,59,37,59,59,37,59
201419, Gary Shaw,52,A,178, Right,0,64,51,64,64,51,64,64,51,64,64,51,64
201421, Samir Belhout,52,A,175, Right,0,64,50,64,64,50,64,64,50,64,64,50,64
201431, Wilfried Rother,60,D,183, Right,0,52,23,52,52,23,52,52,23,52,52,23,52
201437, Paulo Júnior,65,A,170, Right,1,83,63,83,83,63,83,83,63,83,83,63,83
201446, George Moncur,52,M,179, Right,0,68,34,68,68,34,68,68,34,68,68,34,68
201454, Faouzi Ghoulam,61,D,186, Right,0,63,50,63,63,50,63,63,50,63,63,50,63
201455, Geoffrey Kondogbia,57,M,188, Left,0,59,37,59,59,37,59,59,37,59,59,37,59
201456, Arne Naudts,52,A,186, Right,0,60,52,60,60,52,60,60,52,60,60,52,60
201484, Patrick McEleney,56,A,175, Left,0,71,55,71,71,55,71,71,55,71,71,55,71
201488, Rory Kelly,49,GK,179, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
201490, Michael McCrudden,48,M,177, Right,0,54,49,54,54,49,54,54,49,54,54,49,54
201491, Daniel Lafferty,58,D,186, Left,0,72,49,72,72,49,72,72,49,72,72,49,72
201492, James Henry,54,M,176, Right,0,61,51,61,61,51,61,61,51,61,61,51,61
201506, Ryan Kinne,60,A,173, Right,0,62,61,62,62,61,62,62,61,62,62,61,62
201508, Gastón Ramirez,78,M,183, Left,0,83,73,83,83,73,83,83,73,83,83,73,83
201509, Juan Carlos,66,A,178, Left,0,80,54,80,80,54,80,80,54,80,80,54,80
201511, Francis Massampu,56,A,178, Right,0,66,56,66,66,56,66,66,56,66,66,56,66
201522, Steven Zellner,56,A,186, Right,0,56,59,56,56,59,56,56,59,56,56,59,56
201523, Mathieu Deplagne,54,D,180, Right,0,54,26,54,54,26,54,54,26,54,54,26,54
201529, Marco Capuano,64,D,185, Left,1,70,38,70,70,38,70,70,38,70,70,38,70
201539, Markus Mendler,67,M,173, Right,0,74,60,74,74,60,74,74,60,74,74,60,74
201637, Moreira,61,M,171, Right,0,68,58,68,68,58,68,68,58,68,68,58,68
20166, Jorge Ribeiro,71,M,172, Left,1,71,68,71,71,68,71,71,68,71,71,68,71
20171, Shefki Kuqi,66,A,188, Right,1,53,66,53,53,66,53,53,66,53,53,66,53
20172, Grant Holt,73,A,183, Right,1,59,72,59,59,72,59,59,72,59,59,72,59
20176, Hélder Postiga,78,A,182, Right,0,72,76,72,72,76,72,72,76,72,72,76,72
201854, Garabato,55,GK,187, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
201856, Cyril Hennion,59,M,176, Left,0,68,55,68,68,55,68,68,55,68,68,55,68
201858, Nicola Sansone,58,A,173, Right,0,73,53,73,73,53,73,73,53,73,73,53,73
201860, Ermin Bicakcic,68,D,185, Right,0,68,40,68,68,40,68,68,40,68,68,40,68
201866, Wes Knight,58,D,180, Right,1,80,58,80,80,58,80,80,58,80,80,58,80
201868, Philippe Davies,57,M,183, Right,0,71,58,71,71,58,71,71,58,71,71,58,71
201869, Russell Teibert,60,D,170, Left,1,75,54,75,75,54,75,75,54,75,75,54,75
201870, Gershon Koffie,67,M,180, Right,0,73,51,73,73,51,73,73,51,73,73,51,73
201874, Omar Salgado,61,A,193, Left,1,63,59,63,63,59,63,63,59,63,63,59,63
201884, Robbie Brady,66,M,175, Left,0,78,53,78,78,53,78,78,53,78,78,53,78
201887, Daniel Johnson,60,M,174, Left,1,76,61,76,76,61,76,76,61,76,76,61,76
201891, Dario Tadić,63,A,177, Right,1,76,62,76,76,62,76,76,62,76,76,62,76
201892, Kennedy Ugoala Nwanganga,65,A,188, Right,1,84,61,84,84,61,84,84,61,84,84,61,84
201894, Blair Adams,55,D,180, Left,0,64,22,64,64,22,64,64,22,64,64,22,64
201907, Jackson Ramm,55,D,182, Right,0,65,43,65,65,43,65,65,43,65,65,43,65
201908, Andre Wisdom,55,D,186, Right,0,67,28,67,67,28,67,67,28,67,67,28,67
201911, William Keane,59,A,187, Right,0,71,55,71,71,55,71,71,55,71,71,55,71
201914, Michele Camporese,71,D,186, Right,0,69,40,69,69,40,69,69,40,69,69,40,69
201921, Nicky Ajose,63,A,180, Right,1,79,62,79,79,62,79,79,62,79,79,62,79
201922, Martin Hinteregger,62,D,184, Left,0,66,50,66,66,50,66,66,50,66,66,50,66
201925, Kevin Kraus,61,D,190, Right,0,44,36,44,44,36,44,44,36,44,44,36,44
201927, Callum Harriott,53,A,165, Left,1,84,42,84,84,42,84,84,42,84,84,42,84
201931, Gabriel,66,GK,193, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
201932, Kim Dong Woo,60,D,189, Right,0,74,43,74,74,43,74,74,43,74,74,43,74
201934, Jordan Garcia Calvete,56,M,180, Right,0,58,54,58,58,54,58,58,54,58,58,54,58
201938, Anthony Limbombe Ekango,63,M,175, Right,1,81,50,81,81,50,81,81,50,81,81,50,81
201940, Zac MacMath,61,GK,188, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
201942, Roberto Firmino,75,M,180, Right,0,74,70,74,74,70,74,74,70,74,74,70,74
201958, Ethan Ebanks-Landell,51,M,169, Right,0,71,40,71,71,40,71,71,40,71,71,40,71
201963, Ethan White,62,D,183, Right,1,75,38,75,75,38,75,75,38,75,75,38,75
201971, Akihiro Ienaga,74,A,173, Left,1,81,63,81,81,63,81,81,63,81,81,63,81
201981, Akwasi Asante,62,A,183, Right,1,82,58,82,82,58,82,82,58,82,82,58,82
201982, Jonathan Schmid,56,M,179, Right,0,64,41,64,64,41,64,64,41,64,64,41,64
201988, Federico Fernández,70,D,189, Right,0,59,36,59,59,36,59,59,36,59,59,36,59
20199, César Peixoto,71,M,182, Left,1,55,65,55,55,65,55,55,65,55,55,65,55
201990, Sabo,59,D,186, Left,0,70,46,70,70,46,70,70,46,70,70,46,70
201999, John Flanagan,68,D,179, Right,0,76,30,76,76,30,76,76,30,76,76,30,76
202002, Loïc Landre,65,D,182, Right,0,58,34,58,58,34,58,58,34,58,58,34,58
202004, Conor Murphy,56,A,179, Right,0,65,53,65,65,53,65,65,53,65,65,53,65
202013, Craig Sexton,53,GK,181, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
202014, Roberto Lopes,52,D,182, Right,0,53,32,53,53,32,53,53,32,53,53,32,53
202016, Kilian Pruschke,57,GK,181, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
202033, Stephen McLaughlin,57,M,175, Left,0,63,48,63,63,48,63,63,48,63,63,48,63
202038, Alpha Bâ,64,D,190, Right,1,76,45,76,76,45,76,76,45,76,76,45,76
202048, Conor Coady,57,M,184, Right,0,69,54,69,69,54,69,69,54,69,69,54,69
202052, Benik Afobe,64,A,183, Right,1,76,64,76,76,64,76,76,64,76,76,64,76
202053, Ryo Miyaichi,71,A,183, Right,1,94,54,94,94,54,94,94,54,94,94,54,94
202058, Sinisa Anđelković,65,D,186, Right,0,65,48,65,65,48,65,65,48,65,65,48,65
202061, Jasmin Kurtić,70,M,186, Right,0,75,58,75,75,58,75,75,58,75,75,58,75
202075, Kofi Sarkodie,60,D,173, Right,1,84,55,84,84,55,84,84,55,84,84,55,84
202076, Zarek Valentin,63,D,180, Right,1,76,40,76,76,40,76,76,40,76,76,40,76
202077, Will Bruin,64,A,188, Right,0,68,60,68,68,60,68,68,60,68,68,60,68
202078, Darlington Nagbe,67,A,175, Right,1,87,61,87,87,61,87,87,61,87,87,61,87
202087, Johannes Geis,56,M,181, Right,0,68,45,68,68,45,68,68,45,68,68,45,68
202088, Felix Klaus,65,M,179, Right,1,81,63,81,81,63,81,81,63,81,81,63,81
20209, Ricardo Costa,77,D,183, Right,0,63,39,63,63,39,63,63,39,63,63,39,63
202090, Douglas,67,D,186, Right,1,60,44,60,60,44,60,60,44,60,60,44,60
202092, Michael Tetteh,60,D,173, Left,1,77,56,77,77,56,77,77,56,77,77,56,77
202099, Billy Clifford,59,D,168, Right,0,68,42,68,68,42,68,68,42,68,68,42,68
202106, Marvin Knoll,63,M,184, Left,0,68,61,68,68,61,68,68,61,68,68,61,68
202107, Alfredo Morales,60,M,183, Right,0,67,48,67,67,48,67,67,48,67,67,48,67
202115, Matthias Ostrzolek,66,D,178, Left,0,80,48,80,80,48,80,80,48,80,80,48,80
202121, Tom Heinemann,61,A,193, Right,1,60,57,60,60,57,60,60,57,60,60,57,60
202130, Freddie Warren,49,M,178, Right,0,61,35,61,61,35,61,61,35,61,61,35,61
202131, Jordan Cousins,47,D,177, Right,1,79,26,79,79,26,79,79,26,79,79,26,79
202134, Elian Parrino,63,D,189, Right,0,63,28,63,63,28,63,63,28,63,63,28,63
202136, Muhamed Džakmić,62,M,178, Right,0,64,59,64,64,59,64,64,59,64,64,59,64
202137, Mateas Delić,62,A,176, Left,0,65,58,65,65,58,65,65,58,65,65,58,65
202138, Cameron Watson,56,M,182, Right,0,60,45,60,60,45,60,60,45,60,60,45,60
202142, Nacho Cases,74,M,174, Left,1,65,66,65,65,66,65,65,66,65,65,66,65
202143, Ekiza,74,D,180, Right,1,68,28,68,68,28,68,68,28,68,68,28,68
202144, Wálter Chalá,60,A,179, Right,1,57,64,57,57,64,57,57,64,57,57,64,57
202160, Jore Trompet,60,M,180, Right,0,72,58,72,72,58,72,72,58,72,72,58,72
202162, Jalil Anibaba,64,D,183, Right,0,72,46,72,72,46,72,72,46,72,72,46,72
202163, Levi Houapeu,60,M,173, Right,1,87,54,87,87,54,87,87,54,87,87,54,87
202164, Perry Kitchen,64,D,183, Right,0,65,56,65,65,56,65,65,56,65,65,56,65
202166, Julian Draxler,73,M,185, Right,1,70,68,70,70,68,70,70,68,70,70,68,70
202167, Josip Mikulic,65,D,185, Right,0,62,36,62,62,36,62,62,36,62,62,36,62
202170, Michael Boxall,63,D,188, Right,1,33,29,33,33,29,33,33,29,33,33,29,33
202171, Josh Williams,58,D,188, Right,0,62,30,62,62,30,62,62,30,62,62,30,62
202178, Michael Nanchoff,60,M,173, Left,0,73,57,73,73,57,73,73,57,73,73,57,73
202184, Joao Plata,65,A,160, Right,0,80,61,80,80,61,80,80,61,80,80,61,80
202186, Marcos Paullo,59,M,174, Left,0,74,60,74,74,60,74,74,60,74,74,60,74
202195, Amadou Soukouna,60,A,182, Right,0,73,58,73,73,58,73,73,58,73,73,58,73
202198, Jordan Slew,61,A,178, Left,1,91,53,91,91,53,91,91,53,91,91,53,91
202199, George Long,54,GK,183, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
202208, Dimitri Petratos,59,A,178, Right,1,84,61,84,84,61,84,84,61,84,84,61,84
202210, A.J. Soares,62,D,183, Right,0,56,36,56,56,36,56,56,36,56,56,36,56
202211, Stephen McCarthy,60,M,193, Right,1,57,56,57,57,56,57,57,56,57,57,56,57
202213, Alan Koger,56,A,188, Right,0,59,52,59,59,52,59,59,52,59,59,52,59
202214, Chris Korb,57,D,175, Right,0,74,48,74,74,48,74,74,48,74,74,48,74
202215, Joe Willis,60,GK,196, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
202217, Michael Farfan,61,D,175, Right,0,69,54,69,69,54,69,69,54,69,69,54,69
202220, C.J. Sapong,65,A,185, Right,0,71,59,71,71,59,71,71,59,71,71,59,71
202221, Konrad Warzycha,57,M,185, Left,0,63,58,63,63,58,63,63,58,63,63,58,63
202222, Rich Balchan,64,M,183, Right,1,84,48,84,84,48,84,84,48,84,84,48,84
202223, Justin Meram,63,M,185, Right,1,77,65,77,77,65,77,77,65,77,77,65,77
202224, Cole Grossman,59,M,183, Right,0,54,58,54,54,58,54,54,58,54,54,58,54
202225, Bernardo Anor,63,M,180, Left,0,68,57,68,68,57,68,68,57,68,68,57,68
202230, Paolo Cardozo,63,M,165, Right,0,71,61,71,71,61,71,71,61,71,71,61,71
202231, Hector Jimenez,58,M,175, Right,0,72,59,72,72,59,72,72,59,72,72,59,72
202232, Bobby Warshaw,60,M,183, Right,0,48,47,48,48,47,48,48,47,48,48,47,48
202235, Corey Hertzog,62,A,183, Right,1,81,60,81,81,60,81,81,60,81,81,60,81
202236, Tyler Lassiter,60,D,183, Left,0,64,39,64,64,39,64,64,39,64,64,39,64
202239, Victor Estupiñán,60,A,178, Right,0,72,55,72,72,55,72,72,55,72,72,55,72
202240, Eddie Ababio,57,D,180, Right,1,76,43,76,76,43,76,76,43,76,76,43,76
202243, Servando Carrasco,60,M,178, Right,0,60,57,60,60,57,60,60,57,60,60,57,60
202249, Anthony Ampaipitakwong,64,M,173, Right,0,69,60,69,69,60,69,69,60,69,69,60,69
202276, Simon Zoller,55,A,179, Right,0,71,57,71,71,57,71,71,57,71,71,57,71
202287, Lim Ha Ram,58,D,186, Right,0,72,42,72,72,42,72,72,42,72,72,42,72
202289, Lee Yong,60,D,187, Right,0,71,53,71,71,53,71,71,53,71,71,53,71
202291, Noh Haeng Seok,51,D,185, Right,0,69,47,69,69,47,69,69,47,69,69,47,69
202292, Kim Soo Beom,59,D,175, Right,0,74,53,74,74,53,74,74,53,74,74,53,74
202293, Koh Eun Seong,50,D,173, Right,0,58,27,58,58,27,58,58,27,58,58,27,58
202294, Kim Sung Min,53,A,175, Right,0,64,49,64,64,49,64,64,49,64,64,49,64
202295, Park Gi Dong,62,A,191, Right,0,71,62,71,71,62,71,71,62,71,71,62,71
202296, Kim Dong Sub,61,A,188, Right,0,68,61,68,68,61,68,68,61,68,68,61,68
202297, Yoo Jong Hyun,56,A,195, Right,1,53,61,53,53,61,53,53,61,53,53,61,53
202298, Yoo Dong Min,60,A,191, Right,0,71,55,71,71,55,71,71,55,71,71,55,71
202299, Kim Seong Min,43,M,185, Right,0,53,54,53,53,54,53,53,54,53,53,54,53
202300, Jo Sang Jun,55,GK,187, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
202301, Kim Ho Nam,58,M,178, Right,0,58,57,58,58,57,58,58,57,58,58,57,58
202302, Jo Woo Jin,58,M,176, Right,0,57,57,57,57,57,57,57,57,57,57,57,57
202303, Jeong Woo In,61,D,184, Right,0,71,50,71,71,50,71,71,50,71,71,50,71
202304, Lim Sun Young,62,M,185, Right,1,75,55,75,75,55,75,75,55,75,75,55,75
202305, Lee Sueng Ki,61,M,177, Right,0,61,60,61,61,60,61,61,60,61,61,60,61
202307, Ahn Dong Hyeog,61,M,175, Right,0,70,55,70,70,55,70,70,55,70,70,55,70
202308, Park Hee Sung,57,M,170, Right,1,76,54,76,76,54,76,76,54,76,76,54,76
202310, Park Hyun,58,M,175, Right,1,75,58,75,75,58,75,75,58,75,75,58,75
202311, Kim Eun Sun,59,M,181, Right,0,66,56,66,66,56,66,66,56,66,66,56,66
202312, Cian Bolger,56,D,194, Right,1,60,29,60,60,29,60,60,29,60,60,29,60
202316, Timothy Chandler,69,D,186, Right,0,77,58,77,77,58,77,77,58,77,77,58,77
